timestamp,PE ALENA,PE AURORA,PE CABO LEONES,PE CABO LEONES II,PE CABO LEONES III,PE CALAMA,PE CANELA,PE CANELA II,PE CERRO TIGRE,PE CUEL,PE EL ARRAYAN,PE EL MAITEN,PE LA ESTRELLA,PE LA FLOR,PE LEBU,PE LOS BUENOS AIRES,PE LOS CURUROS,PE LOS OLMOS,PE MALLECO NORTE,PE MALLECO SUR,PE MONTE REDONDO,PE NEGRETE,PE PUNTA COLORADA,PE PUNTA PALMERAS,PE PUNTA SIERRA,PE RENAICO I,PE SAN GABRIEL,PE SAN JUAN,PE SAN PEDRO II,PE SARCO,PE SIERRA GORDA ESTE,PE TALINAY ORIENTE,PE TALINAY PONIENTE,PE TALTAL,PE TCHAMMA,PE TOLPAN SUR,PE TOTORAL,PE UCUQUER II,PE VALLE DE LOS VIENTOS
2022-10-01 00:00:00,61.25,34.4,12.03,8.53,16.75,0.0,0.18,1.34,0.0,24.57,9.85,8.8,18.33,0.0,1.4,20.52,1.3,49.9,92.09,120.62,1.6,28.44,0.0,4.29,8.68,70.73,156.4,16.6,0.0,13.11,15.46,0.12,9.18,21.27,8.04,75.57,0.4,3.82,0.0
2022-10-01 01:00:00,70.57,33.18,7.49,3.92,10.08,2.1,0.01,0.26,0.03,21.21,2.42,8.81,11.18,0.0,1.7,17.03,0.0,49.9,93.07,115.57,0.0,17.0,0.0,2.42,1.22,78.66,115.92,10.4,0.21,8.7,21.99,0.0,0.79,22.53,11.88,76.33,0.0,3.72,4.77
2022-10-01 02:00:00,74.85,47.01,4.68,1.02,16.6,15.3,0.0,0.01,0.97,21.25,0.19,8.81,5.58,0.0,1.8,16.95,0.0,49.9,78.61,103.72,0.0,17.0,0.0,0.0,0.0,85.05,77.7,5.0,0.02,13.28,33.75,0.0,0.0,23.89,52.38,76.81,0.0,2.06,7.92
2022-10-01 03:00:00,74.3,39.05,0.08,1.19,12.48,21.2,0.0,0.25,2.57,21.2,0.0,8.58,5.94,0.0,2.3,17.06,0.0,49.9,69.51,101.74,0.0,17.0,0.0,0.0,0.0,81.62,157.43,0.9,0.9,4.65,61.15,0.0,0.0,17.29,102.79,76.57,0.0,3.07,9.54
2022-10-01 04:00:00,61.61,34.36,0.01,0.46,2.54,28.8,0.0,0.09,3.44,21.28,0.0,8.7,2.94,0.0,2.1,17.06,0.0,49.9,70.44,99.07,0.0,17.0,0.0,0.0,0.0,79.74,159.02,0.0,0.26,0.86,66.57,0.0,0.0,11.44,100.89,76.63,0.0,3.54,8.98
2022-10-01 05:00:00,50.39,32.7,0.0,0.0,0.0,37.9,0.0,0.0,1.88,21.05,0.0,7.68,1.0,0.0,2.3,16.97,0.0,49.9,78.0,98.74,0.0,17.0,0.0,0.0,0.0,82.59,156.9,0.0,0.43,0.0,62.88,0.0,0.0,13.68,58.65,76.07,0.0,1.08,10.89
2022-10-01 06:00:00,53.97,29.34,0.0,0.0,0.0,59.3,0.0,0.0,2.14,20.45,0.0,5.91,0.08,0.0,1.9,16.95,0.0,49.9,69.08,92.82,0.0,17.0,0.0,0.0,0.0,81.74,153.97,0.0,2.09,0.0,48.63,0.0,0.0,23.49,46.0,75.75,0.0,0.06,21.19
2022-10-01 07:00:00,63.67,18.19,0.0,0.0,0.0,59.5,0.0,0.0,7.18,18.57,0.0,3.8,0.0,0.0,1.8,14.19,0.0,57.2,52.67,74.21,0.0,24.15,0.0,0.0,0.0,86.02,153.5,0.0,5.68,0.0,43.02,0.0,0.0,42.48,80.18,79.91,0.0,0.0,13.83
2022-10-01 08:00:00,57.76,12.14,0.0,0.0,0.0,25.1,0.0,0.0,1.44,17.15,0.0,3.02,0.0,0.0,1.2,12.32,0.0,61.8,32.23,55.95,0.0,22.85,0.0,0.0,0.0,78.7,135.7,0.0,10.35,0.24,40.75,0.0,0.0,41.71,75.23,72.23,0.0,0.0,4.53
2022-10-01 09:00:00,45.8,20.97,1.17,0.01,0.0,21.7,0.0,0.0,2.49,14.45,0.0,2.14,0.0,0.0,1.2,13.33,0.0,38.2,21.45,36.36,0.0,20.19,0.0,0.0,0.0,67.7,101.97,0.1,11.6,2.05,25.5,0.0,0.0,57.56,49.09,68.09,0.0,0.0,4.61
2022-10-01 10:00:00,25.03,18.97,1.74,1.06,0.0,5.3,0.0,0.0,0.11,9.33,0.0,1.63,0.0,0.0,1.8,11.81,0.0,25.3,17.48,32.14,0.0,14.55,0.0,0.0,0.0,62.85,96.16,0.0,6.29,0.69,11.18,0.0,0.0,56.04,18.14,68.71,0.0,0.0,2.82
2022-10-01 11:00:00,26.26,29.7,0.03,0.07,0.0,0.0,0.0,0.0,0.0,4.78,0.0,1.77,0.0,0.0,1.3,8.12,0.0,13.9,10.56,17.04,0.0,12.26,0.0,0.0,0.0,46.19,66.8,0.0,2.48,0.01,0.83,0.09,0.0,64.16,1.23,47.44,0.0,0.0,0.0
2022-10-01 12:00:00,25.59,24.56,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.7,0.0,0.95,0.02,0.0,1.9,2.47,0.0,5.5,1.42,2.11,0.0,5.24,0.0,0.0,0.0,18.38,16.25,0.0,4.29,0.0,16.41,0.0,0.0,44.55,12.21,17.2,0.0,0.0,1.7
2022-10-01 13:00:00,22.56,16.74,0.33,1.54,0.22,10.0,0.0,0.0,6.83,0.12,0.0,0.19,0.32,0.0,2.0,0.02,0.1,0.0,0.57,0.63,0.0,0.41,0.0,0.0,0.25,5.11,4.79,0.0,7.96,0.0,21.06,0.48,0.07,15.32,17.03,7.33,0.2,0.01,19.62
2022-10-01 14:00:00,21.17,15.18,3.37,3.41,2.67,10.0,0.0,0.0,19.05,0.25,0.0,0.0,3.28,0.0,1.7,0.02,0.2,0.0,0.52,0.62,0.0,0.04,0.0,0.0,0.0,2.58,3.37,7.5,8.25,3.68,21.06,0.01,0.0,8.26,17.03,2.89,0.0,0.86,19.98
2022-10-01 15:00:00,8.08,15.18,3.38,0.34,1.56,10.0,0.0,0.0,19.05,0.0,0.0,0.0,6.4,0.0,1.1,0.0,1.5,0.0,0.1,0.24,0.0,0.01,0.0,0.0,0.0,1.74,0.94,7.8,6.87,11.46,21.06,1.17,0.1,29.32,17.03,1.32,0.0,1.44,19.98
2022-10-01 16:00:00,0.12,15.19,5.95,2.36,3.98,42.5,0.0,0.0,79.5,0.0,0.01,0.0,8.58,0.0,1.2,0.0,4.9,0.0,0.39,0.6,0.2,0.0,0.0,0.0,0.5,1.15,0.32,19.4,5.36,16.87,26.83,6.73,1.25,26.15,21.84,0.18,0.0,1.51,53.67
2022-10-01 17:00:00,0.0,18.26,19.42,17.76,17.88,70.3,0.0,0.08,149.12,0.0,2.0,0.0,9.09,0.0,1.0,0.0,10.8,0.0,0.35,0.27,1.8,0.0,0.0,0.4,3.43,0.02,0.0,29.1,7.37,24.34,30.99,6.64,3.34,24.96,23.23,0.0,0.0,1.49,35.3
2022-10-01 18:00:00,0.0,23.75,54.23,37.48,54.7,68.2,0.42,3.95,166.23,0.0,10.65,0.0,6.13,0.0,1.4,0.0,21.7,0.0,0.0,0.0,6.4,0.0,0.0,3.52,9.04,0.0,0.0,80.6,7.48,62.05,27.75,21.8,10.72,19.91,14.77,0.0,1.4,1.62,28.72
2022-10-01 19:00:00,0.0,34.07,59.39,48.79,73.54,86.6,0.84,6.1,172.64,0.0,21.0,0.61,2.97,0.0,1.1,0.0,33.6,0.0,0.0,0.0,9.8,0.0,0.0,9.28,18.24,0.0,0.0,99.6,10.97,84.78,35.37,38.48,23.29,3.58,9.42,0.0,1.0,0.61,53.95
2022-10-01 20:00:00,0.0,32.89,52.79,50.23,65.58,27.0,0.69,6.28,145.64,0.0,20.24,1.06,2.78,0.0,0.7,0.0,20.1,0.8,1.85,1.15,6.8,0.25,0.0,9.6,16.86,5.24,6.2,83.0,13.86,65.73,24.28,27.9,22.01,0.26,15.87,6.16,2.7,0.34,27.31
2022-10-01 21:00:00,0.0,14.88,46.5,41.77,58.95,10.0,1.48,12.81,80.68,0.1,18.61,0.6,1.01,0.0,0.5,0.07,3.3,2.8,6.25,11.23,2.3,7.53,0.0,9.62,9.73,13.15,11.64,52.7,9.51,38.62,1.57,18.54,17.65,8.83,7.99,15.71,4.1,0.16,4.37
2022-10-01 22:00:00,0.0,12.53,39.68,41.14,48.9,0.2,1.57,11.12,5.9,0.0,22.34,0.48,0.0,0.0,0.2,0.05,1.7,11.6,14.93,18.35,2.1,9.09,0.0,11.56,10.65,17.88,46.93,38.9,13.86,27.15,3.2,11.34,13.4,65.39,0.0,20.23,3.8,0.0,0.0
2022-10-01 23:00:00,0.0,10.35,36.32,31.5,41.26,0.0,1.8,10.65,0.0,0.61,21.31,0.19,0.0,0.0,0.1,1.38,2.1,4.0,9.79,13.62,2.3,3.72,0.0,8.81,10.97,7.17,14.74,43.1,9.51,22.38,30.84,9.11,9.05,97.87,11.48,13.43,5.4,0.0,0.0
2022-10-02 00:00:00,3.46,6.93,29.38,23.52,36.52,4.5,1.81,16.86,0.0,0.0,18.1,0.0,0.0,0.0,0.2,0.05,1.4,0.1,1.93,0.24,2.5,2.69,0.0,11.22,10.72,0.52,0.76,37.8,2.59,21.34,53.7,8.92,10.87,70.48,74.64,7.23,5.8,0.0,4.49
2022-10-02 01:00:00,6.01,5.16,36.02,31.66,47.97,15.7,1.73,12.15,0.0,0.0,21.76,0.0,0.0,0.0,0.2,0.0,1.3,0.0,4.15,3.65,2.6,0.24,0.0,10.87,13.01,1.16,2.85,51.9,2.21,34.71,43.47,7.46,10.73,55.09,95.33,6.75,5.8,0.52,6.44
2022-10-02 02:00:00,7.37,1.91,44.99,35.18,47.31,24.6,1.45,13.27,1.76,0.0,19.32,0.0,0.0,0.0,0.1,0.0,1.2,0.0,0.24,0.44,2.4,0.36,0.0,8.19,9.45,0.0,1.15,52.0,0.25,29.07,51.48,8.87,12.76,62.19,86.99,0.78,5.3,0.42,7.72
2022-10-02 03:00:00,3.05,0.03,15.22,14.26,24.53,32.0,1.17,11.81,1.76,0.0,12.03,0.12,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,1.2,0.0,0.0,7.65,6.21,0.0,0.0,19.3,0.1,4.98,84.83,4.35,8.62,57.48,122.41,0.0,3.8,0.35,16.46
2022-10-02 04:00:00,0.1,0.02,4.22,3.73,10.14,77.2,0.36,6.24,0.38,0.0,7.64,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,3.16,0.0,0.0,5.8,0.31,1.85,87.55,0.26,4.17,23.48,120.83,1.02,1.8,0.0,17.85
2022-10-02 05:00:00,0.03,2.9,3.65,2.22,6.57,52.4,0.0,3.17,0.91,0.0,4.71,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.42,0.0,0.26,0.0,0.9,0.64,0.94,0.0,4.7,0.44,4.87,65.84,0.0,1.65,3.64,117.88,3.87,0.7,0.0,15.92
2022-10-02 06:00:00,0.0,12.39,7.34,2.93,9.29,36.2,0.0,0.59,1.72,0.0,4.64,0.33,0.0,0.0,0.0,0.0,0.0,0.0,3.02,3.04,0.0,0.04,0.0,0.03,0.22,0.09,0.0,7.9,1.45,10.8,73.77,0.0,0.21,2.96,111.98,2.29,0.0,0.0,15.81
2022-10-02 07:00:00,0.0,15.06,5.42,1.78,7.65,59.7,0.0,0.0,1.63,0.0,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.88,3.94,0.0,0.0,0.0,0.0,0.09,0.02,0.07,8.2,0.99,12.84,84.58,0.0,0.0,8.03,138.4,0.64,0.0,0.0,24.43
2022-10-02 08:00:00,0.0,20.89,0.06,0.06,0.55,63.3,0.0,0.0,3.49,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.08,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.59,0.63,93.09,0.0,0.05,20.5,138.98,0.17,0.0,0.0,18.45
2022-10-02 09:00:00,0.0,10.49,0.0,0.0,0.0,31.5,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,59.56,0.0,0.13,0.92,95.91,0.0,0.0,0.0,9.5
2022-10-02 10:00:00,0.0,4.17,0.0,0.0,0.0,5.3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,13.44,0.0,0.0,0.74,30.99,0.0,0.0,0.0,1.06
2022-10-02 11:00:00,0.0,0.03,0.92,0.2,0.05,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.28,0.25,0.0,0.29,0.16,8.06,0.06,0.0,0.0,0.0,0.09
2022-10-02 12:00:00,0.0,0.0,5.43,0.99,3.57,2.9,0.02,2.74,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,2.8,0.0,0.0,1.3,2.73,0.0,0.0,5.3,0.17,2.66,25.63,4.58,4.22,9.78,25.92,0.0,0.6,0.0,8.09
2022-10-02 13:00:00,0.0,0.0,6.05,0.96,4.02,10.2,0.43,3.99,0.88,0.0,3.03,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,2.8,0.0,0.0,3.37,4.01,0.0,0.0,18.5,0.01,11.15,39.1,4.9,4.58,4.94,38.18,0.0,2.0,0.0,24.24
2022-10-02 14:00:00,0.0,0.0,12.38,10.62,10.88,80.7,0.21,2.64,32.93,0.22,10.31,0.2,0.0,0.0,0.0,0.02,12.1,0.2,0.0,0.0,8.4,0.3,0.0,2.96,4.96,0.19,0.01,27.6,0.28,17.84,43.67,11.04,6.36,3.04,35.35,0.46,1.6,0.0,49.88
2022-10-02 15:00:00,0.0,0.01,32.92,26.05,21.07,122.8,0.17,4.03,145.12,0.54,12.02,0.98,1.05,0.0,0.6,1.3,14.4,1.6,0.02,0.0,4.8,1.63,0.0,1.58,6.58,3.27,0.15,47.4,2.72,22.21,53.9,18.86,7.82,5.04,33.6,0.92,0.8,0.27,49.89
2022-10-02 16:00:00,0.0,0.0,36.92,28.33,26.98,129.0,1.69,7.48,151.16,0.35,9.9,3.41,4.59,0.0,0.6,2.63,3.4,6.2,0.78,0.84,3.8,2.9,0.0,3.34,4.91,4.54,0.1,77.0,1.94,34.09,58.72,6.05,3.11,5.07,31.69,0.9,2.5,0.66,49.88
2022-10-02 17:00:00,1.18,6.79,48.67,31.98,35.11,128.9,1.02,5.99,157.13,0.33,14.81,4.48,6.25,0.0,0.3,4.97,13.4,8.2,3.86,3.92,6.2,4.75,0.0,4.53,4.09,4.69,0.08,97.9,0.0,48.17,61.18,12.51,5.94,29.04,28.04,0.96,3.5,0.8,59.52
2022-10-02 18:00:00,6.3,10.49,41.9,30.52,57.14,134.5,0.66,5.95,163.38,0.23,19.49,2.56,3.13,0.0,0.0,6.3,35.4,9.8,8.75,5.71,11.3,5.03,0.0,6.56,14.28,19.43,22.45,93.8,0.0,46.76,71.74,42.25,20.73,30.95,26.79,5.02,2.2,0.08,80.65
2022-10-02 19:00:00,9.44,7.69,45.37,27.81,57.47,107.7,0.25,4.16,157.73,8.91,21.15,2.16,1.54,0.0,0.0,10.66,24.4,14.6,2.13,2.08,9.8,5.65,0.0,5.93,16.48,8.11,19.68,67.1,0.8,39.69,70.17,37.75,24.26,8.63,34.94,17.85,0.6,0.0,83.08
2022-10-02 20:00:00,11.17,7.46,30.09,22.54,40.61,74.6,0.53,5.99,106.02,4.91,6.99,2.44,0.47,0.0,0.0,6.04,1.3,10.1,10.14,4.95,0.4,2.1,0.0,3.26,2.46,0.94,10.82,46.4,7.23,38.49,35.3,3.02,4.8,0.0,21.33,6.5,2.8,0.0,75.38
2022-10-02 21:00:00,11.77,8.97,11.74,10.47,24.77,22.7,0.0,2.75,34.39,2.49,8.18,1.84,1.11,0.0,0.0,3.4,1.5,1.3,0.12,3.17,0.4,0.6,0.0,0.11,0.43,0.0,0.08,19.1,19.1,15.99,1.83,9.34,6.66,0.07,0.24,0.0,1.0,0.0,7.53
2022-10-02 22:00:00,21.15,1.96,1.88,2.08,11.13,2.9,0.0,0.19,0.25,0.71,9.26,1.2,4.62,0.0,0.0,0.23,0.6,0.0,0.78,3.8,0.4,0.7,0.0,0.04,1.73,0.0,0.0,2.6,21.41,1.5,0.94,5.18,4.57,3.25,0.0,0.0,0.0,0.74,0.01
2022-10-02 23:00:00,7.99,0.08,0.42,0.83,3.87,0.0,0.0,0.01,0.0,1.72,4.67,1.31,8.58,0.0,0.0,0.75,0.7,0.0,0.0,0.26,0.2,0.15,0.0,0.0,0.9,0.0,0.0,1.5,15.63,0.58,13.68,5.77,6.43,20.87,2.61,0.0,0.0,2.02,0.0
2022-10-03 00:00:00,3.28,1.23,2.38,1.64,5.38,0.1,0.0,0.07,0.0,1.56,7.15,1.06,0.78,0.0,0.0,0.6,3.4,0.0,0.0,0.05,2.2,0.01,0.0,0.11,1.9,0.0,0.0,5.3,12.25,0.21,16.51,9.28,6.74,28.2,4.88,0.0,0.0,0.14,0.16
2022-10-03 01:00:00,0.1,1.05,0.39,0.0,2.0,2.0,0.01,0.6,0.0,0.83,1.38,1.91,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.39,1.95,0.0,0.0,3.1,14.88,0.17,10.49,1.77,2.87,61.18,14.39,0.0,0.0,0.0,4.12
2022-10-03 02:00:00,0.06,0.0,0.0,0.0,0.22,14.3,0.0,0.22,0.24,1.48,0.16,1.55,0.0,0.0,0.0,0.91,0.0,0.3,0.0,0.16,0.0,0.3,0.0,0.05,0.62,0.0,0.0,0.0,22.69,0.0,28.91,0.06,0.53,91.68,68.11,0.0,0.0,0.0,8.6
2022-10-03 03:00:00,0.44,0.0,0.0,0.0,0.04,29.0,0.0,0.08,2.34,0.61,0.05,0.74,0.0,0.0,0.0,0.14,0.0,0.0,1.48,1.72,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.3,14.72,0.0,49.44,0.0,0.0,86.38,127.16,0.0,0.0,0.0,6.31
2022-10-03 04:00:00,0.08,0.51,0.0,0.0,0.0,35.6,0.0,0.0,1.23,0.38,0.0,1.17,0.0,0.0,0.0,0.1,0.3,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,57.68,0.0,0.0,73.15,135.64,0.0,0.0,0.0,5.9
2022-10-03 05:00:00,1.62,5.56,0.0,0.0,0.0,43.0,0.0,0.0,1.4,0.46,0.0,0.26,0.02,0.0,0.0,0.07,2.2,0.8,0.77,0.63,0.0,0.03,0.0,0.0,0.0,0.0,1.4,0.0,28.94,0.01,63.63,1.38,0.18,68.49,134.46,0.0,0.0,0.0,16.85
2022-10-03 06:00:00,0.0,12.9,0.0,0.0,0.0,83.5,0.0,0.0,0.06,1.94,0.0,0.41,0.47,0.0,0.0,0.25,0.0,3.5,18.84,18.57,0.0,0.16,0.0,0.0,0.0,0.0,2.35,0.0,25.5,0.02,69.07,0.08,0.0,63.51,145.18,0.34,0.0,0.24,28.44
2022-10-03 07:00:00,0.02,2.2,0.06,0.0,0.0,43.2,0.0,0.0,0.0,2.36,0.0,1.33,0.7,0.0,0.0,0.86,0.0,7.3,18.7,21.27,0.0,0.42,0.0,0.0,0.0,0.02,4.86,0.0,23.75,3.34,66.49,0.0,0.0,90.47,120.32,0.54,0.0,0.12,18.87
2022-10-03 08:00:00,0.0,4.09,2.33,0.0,0.0,27.9,0.0,0.0,0.0,2.1,0.83,1.55,1.76,0.0,0.0,1.8,0.1,6.2,13.18,13.89,0.0,0.81,0.0,0.0,0.31,0.0,3.64,1.9,34.4,5.32,64.3,0.59,1.0,97.66,138.03,0.72,0.0,0.27,9.9
2022-10-03 09:00:00,1.01,9.84,2.46,2.34,5.37,9.3,0.0,0.0,0.0,0.72,0.17,0.72,5.95,0.0,0.0,0.36,0.0,3.0,5.45,5.64,0.0,0.37,0.0,0.0,0.0,0.0,1.99,3.6,46.09,0.88,37.77,0.03,0.09,81.03,115.33,0.04,0.0,0.47,5.37
2022-10-03 10:00:00,3.93,7.35,18.08,25.43,16.59,1.2,0.0,0.0,0.0,1.63,0.0,0.25,6.93,0.0,0.1,0.55,1.3,0.2,4.84,5.71,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.1,34.75,9.52,13.34,3.65,2.27,78.58,41.89,0.0,0.0,0.63,0.33
2022-10-03 11:00:00,5.57,13.79,4.26,5.3,6.16,0.0,0.0,0.0,0.0,0.66,0.0,0.66,8.96,0.0,0.2,0.07,5.4,0.8,6.62,7.62,0.0,0.02,0.0,0.0,0.0,0.0,0.3,9.1,25.36,7.84,15.99,16.04,12.85,78.46,0.79,0.0,0.0,1.68,0.11
2022-10-03 12:00:00,2.33,17.59,0.0,0.01,0.11,12.6,0.0,0.0,0.0,4.01,0.57,2.17,5.78,0.0,0.1,2.72,2.9,2.9,18.56,18.29,0.2,0.75,0.0,0.0,0.39,0.17,3.21,0.0,15.78,0.71,60.88,4.11,4.51,78.08,12.0,0.1,0.8,0.77,11.15
2022-10-03 13:00:00,0.69,16.49,4.75,2.23,0.04,55.4,0.0,0.0,0.0,4.76,2.19,2.17,6.64,0.0,0.2,3.89,4.0,12.4,41.29,45.48,0.1,3.02,0.0,0.0,0.37,1.05,11.97,2.3,15.9,5.82,61.46,12.04,2.79,76.35,31.12,2.14,0.0,0.84,29.68
2022-10-03 14:00:00,0.41,24.17,4.72,4.73,3.58,69.2,0.0,0.0,0.0,7.13,5.36,1.99,2.56,0.0,0.2,7.83,15.8,25.6,48.21,51.1,2.4,9.49,2.32,0.0,2.65,25.97,48.71,2.0,22.93,0.29,70.27,28.11,8.46,56.78,41.12,23.49,0.0,0.66,44.02
2022-10-03 15:00:00,7.65,11.96,20.19,26.03,18.25,85.2,0.0,0.0,1.15,11.11,8.28,3.35,1.35,0.0,0.1,11.26,17.4,44.3,69.35,72.66,1.7,13.71,2.95,0.05,2.87,51.92,71.35,21.2,31.83,8.44,75.22,21.78,6.97,27.54,65.6,45.65,0.0,0.03,51.32
2022-10-03 16:00:00,11.16,25.3,38.21,37.7,36.86,105.1,0.01,0.27,66.19,7.36,11.13,3.02,0.98,0.0,0.3,12.04,27.4,45.1,58.95,71.11,6.2,16.89,3.37,1.08,11.52,56.89,76.61,47.0,42.04,34.14,72.39,34.17,18.17,35.84,75.43,53.66,0.9,0.0,53.42
2022-10-03 17:00:00,21.4,35.3,31.63,31.8,39.11,103.1,0.56,3.02,141.33,4.72,12.23,2.27,2.53,0.0,0.4,6.26,31.2,26.0,52.44,59.39,8.2,8.81,3.32,3.53,14.68,55.98,69.55,43.8,45.63,48.54,74.68,35.37,22.56,37.88,64.95,46.43,1.9,0.01,53.68
2022-10-03 18:00:00,32.32,69.05,62.28,69.12,71.95,83.9,0.49,3.27,157.23,4.12,18.32,0.54,1.62,0.0,0.6,4.66,35.5,17.9,41.48,47.4,9.6,5.25,3.29,5.58,17.2,18.38,31.03,78.5,42.71,77.01,99.73,39.26,22.71,38.62,46.08,20.44,2.5,0.02,62.68
2022-10-03 19:00:00,38.16,76.09,68.25,79.77,77.63,59.7,0.12,1.75,112.12,6.51,14.38,2.36,3.29,0.0,0.4,4.06,26.4,29.0,42.04,40.45,6.7,3.59,3.99,4.29,13.48,13.66,34.65,86.0,47.94,93.46,58.45,37.59,21.88,22.07,38.33,18.03,0.9,0.36,51.47
2022-10-03 20:00:00,21.69,87.59,64.68,78.2,63.62,48.8,0.0,1.39,57.08,5.27,11.85,1.21,1.43,0.0,1.0,2.99,14.8,26.4,45.27,47.57,4.5,0.91,3.92,1.23,8.6,6.61,16.36,73.6,38.38,87.35,14.9,25.75,19.3,5.95,26.39,10.82,0.7,0.11,33.71
2022-10-03 21:00:00,13.3,72.17,50.42,51.26,50.4,19.8,0.01,0.47,8.89,2.14,12.49,0.41,2.97,0.0,1.6,1.86,9.9,7.7,42.87,46.34,3.5,1.92,0.72,2.1,9.75,3.93,15.59,55.4,48.25,83.54,0.25,16.38,15.28,17.38,16.68,10.66,0.4,0.01,11.33
2022-10-03 22:00:00,5.94,78.6,25.3,33.05,38.86,7.0,0.0,0.15,0.15,4.44,4.15,0.97,1.67,0.0,1.7,5.25,2.8,13.8,46.27,49.17,0.9,5.12,0.0,1.82,2.8,14.72,31.22,25.7,11.67,26.25,0.74,8.38,10.5,54.61,1.33,20.47,0.0,0.02,6.32
2022-10-03 23:00:00,5.79,93.19,10.56,22.34,24.21,2.2,0.0,0.0,0.09,1.74,6.73,1.1,0.0,0.0,2.2,2.51,3.8,15.1,39.39,44.08,1.3,5.31,0.0,0.12,1.7,11.93,26.83,16.5,0.0,12.12,18.03,12.34,12.33,91.44,3.84,21.58,0.0,0.0,0.6
2022-10-04 00:00:00,8.11,73.18,0.38,0.79,3.38,0.6,0.0,0.0,0.0,2.18,6.81,0.5,0.0,0.0,2.4,2.93,3.6,15.2,26.33,32.54,1.2,4.79,0.0,0.14,1.53,16.68,39.27,0.5,31.9,2.63,42.51,14.12,12.17,99.31,51.01,19.44,0.0,0.0,0.69
2022-10-04 01:00:00,14.59,75.29,0.1,2.4,0.44,2.8,0.19,1.0,0.0,1.4,5.9,0.56,0.0,0.0,2.5,2.48,1.5,12.2,21.76,25.51,1.7,3.43,0.0,3.41,8.11,11.03,29.96,1.5,38.3,2.57,52.89,5.94,11.24,98.64,73.6,16.99,0.4,0.0,1.39
2022-10-04 02:00:00,25.23,73.66,8.02,13.18,9.85,9.6,0.13,0.68,0.1,0.9,5.7,0.09,0.0,0.0,2.0,1.34,0.0,13.7,20.52,28.85,1.2,4.36,0.0,2.22,5.09,11.1,29.93,8.9,44.0,8.72,62.84,0.42,7.81,99.81,91.2,15.2,0.1,0.0,7.08
2022-10-04 03:00:00,11.73,75.17,4.52,11.22,7.57,25.3,0.04,0.09,0.99,0.25,4.56,0.1,0.0,0.0,1.2,0.1,3.6,5.7,19.09,22.3,1.5,1.7,0.0,0.57,2.19,5.57,15.38,8.7,39.3,8.98,50.45,0.0,7.12,97.48,107.54,8.35,0.0,0.0,11.74
2022-10-04 04:00:00,11.4,64.69,5.44,12.69,12.19,40.1,0.0,0.17,0.0,0.46,5.46,0.04,0.0,0.0,0.6,0.03,3.5,2.3,22.2,15.11,2.5,1.83,0.0,0.36,6.33,4.23,16.35,8.0,41.0,5.64,73.79,0.56,7.94,93.8,137.04,6.28,0.0,0.0,13.89
2022-10-04 05:00:00,12.07,69.8,1.91,8.62,9.85,65.6,0.0,0.0,0.0,1.77,3.21,0.36,0.0,0.0,0.3,0.9,0.0,8.0,18.07,13.43,0.1,2.56,0.0,0.19,0.89,4.87,16.12,3.2,42.3,2.37,80.8,0.0,0.76,87.46,148.65,9.41,0.4,0.0,12.46
2022-10-04 06:00:00,3.87,68.58,0.0,0.35,1.6,78.7,0.0,0.0,0.0,0.59,1.1,0.48,0.0,0.0,0.5,0.17,0.0,7.7,20.17,24.27,0.0,0.88,0.0,0.0,0.0,1.94,9.61,0.0,27.9,0.67,89.17,0.0,0.31,86.23,143.67,7.61,0.0,0.05,18.53
2022-10-04 07:00:00,2.14,75.76,0.0,0.0,0.0,60.7,0.0,0.0,0.0,2.56,0.18,1.49,0.0,0.0,0.6,0.63,0.0,7.2,14.27,16.9,0.0,1.1,0.0,0.0,0.0,0.14,6.7,0.0,21.2,0.01,89.6,0.0,0.0,98.64,137.1,1.38,0.0,0.0,24.23
